time,choke,GL
0,100,2000
10,100,2000
20,100,2000
30,100,2000
40,100,2000
50,100,2000
60,100,2000
70,100,2000
80,100,2000
90,100,2000
100,100,2000
110,100,2000
120,100,2000
130,100,2000
140,100,2000
150,100,2000
160,100,2000
170,100,2000
180,100,2000
190,100,2000
200,100,2000
210,100,2000
220,100,2000
230,100,2000
240,100,2000
250,100,2000
260,100,2000
270,100,2000
280,100,2000
290,100,2000
300,100,2000
310,100,2000
320,100,2000
330,100,2000
340,100,2000
350,100,2000
360,100,2000
370,100,2000
380,100,2000
390,100,2000
400,100,2000
410,100,2000
420,100,2000
430,100,2000
440,100,2000
450,100,2000
460,100,2000
470,100,2000
480,100,2000
490,100,2000
500,100,2000
510,100,2000
520,100,2000
530,100,2000
540,100,2000
550,100,2000
560,100,2000
570,100,2000
580,100,2000
590,100,2000
600,100,2000
610,100,2000
620,100,2000
630,100,2000
640,100,2000
650,100,2000
660,100,2000
670,100,2000
680,100,2000
690,100,2000
700,100,2000
710,100,2000
720,100,2000
730,100,2000
740,100,2200
750,100,2200
760,100,2200
770,100,2200
780,100,2200
790,100,2200
800,100,2200
810,100,2200
820,100,2200
830,100,2200
840,100,2200
850,100,2200
860,100,2200
870,100,2200
880,100,2200
890,100,2200
900,100,2200
910,100,2200
920,100,2200
930,100,2200
940,100,2200
950,100,2200
960,100,2200
970,100,2200
980,100,2200
990,100,2200
1000,100,2200
1010,100,2200
1020,100,2200
1030,100,2200
1040,100,2200
1050,100,2200
1060,100,2200
1070,100,2200
1080,100,2200
1090,100,2200
1100,100,2200
1110,100,2200
1120,100,2200
1130,100,2200
1140,100,2200
1150,100,2200
1160,100,2200
1170,100,2200
1180,100,2200
1190,100,2200
1200,100,2200
1210,100,2200
1220,100,2200
1230,100,2200
1240,100,2200
1250,100,2200
1260,100,2200
1270,100,2200
1280,100,2200
1290,100,2200
1300,100,2200
1310,100,2200
1320,100,2200
1330,100,2200
1340,100,2200
1350,100,2200
1360,100,2200
1370,100,2200
1380,100,2200
1390,100,2200
1400,100,2200
1410,100,2200
1420,100,2200
1430,100,2200
1440,100,2200
1450,100,2200
1460,100,2200
1470,100,2200
1480,100,2000
1490,100,2000
1500,100,2000
1510,100,2000
1520,100,2000
1530,100,2000
1540,100,2000
1550,100,2000
1560,100,2000
1570,100,2000
1580,100,2000
1590,100,2000
1600,100,2000
1610,100,2000
1620,100,2000
1630,100,2000
1640,100,2000
1650,100,2000
1660,100,2000
1670,100,2000
1680,100,2000
1690,100,2000
1700,100,2000
1710,100,2000
1720,100,2000
1730,100,2000
1740,100,2000
1750,100,2000
1760,100,2000
1770,100,2000
1780,100,2000
1790,100,2000
1800,100,2000
1810,100,2000
1820,100,2000
1830,100,2000
1840,100,2000
1850,100,2000
1860,100,2000
1870,100,2000
1880,100,2000
1890,100,2000
1900,100,2000
1910,100,2000
1920,100,2000
1930,100,2000
1940,100,2000
1950,100,2000
1960,100,2000
1970,100,2000
1980,100,2000
1990,100,2000
2000,100,2000
2010,100,2000
2020,100,2000
2030,100,2000
2040,100,2000
2050,100,2000
2060,100,2000
2070,100,2000
2080,100,2000
2090,100,2000
2100,100,2000
2110,100,2000
2120,100,2000
2130,100,2000
2140,100,2000
