time,choke,GL
0,0,2000
100,2,2166
200,4,2000
300,2,2000
400,4,2166
500,2,2332
600,4,2498
700,2,2664
800,4,2830
900,6,2664
1000,8,2830
1100,6,2996
1200,4,2830
1300,6,2996
1400,8,2830
1500,10,2996
1600,12,2830
1700,10,2664
1800,8,2830
1900,6,2996
2000,4,3162
2100,2,2996
2200,4,2830
2300,2,2664
2400,0,2830
2500,2,2664
2600,4,2830
2700,2,2664
2800,4,2498
2900,6,2664
3000,8,2498
3100,10,2664
3200,8,2498
3300,6,2332
3400,4,2498
3500,2,2664
3600,0,2830
3700,2,2664
3800,0,2498
3900,2,2332
4000,4,2166
4100,2,2000
4200,4,2166
4300,6,2332
4400,8,2498
4500,10,2664
4600,12,2830
4700,14,2996
4800,12,3162
4900,14,3328
5000,12,3162
5100,14,3328
5200,16,3494
5300,18,3660
5400,20,3826
5500,22,3660
5600,20,3494
5700,18,3328
5800,20,3162
5900,22,2996
6000,20,2830
6100,22,2996
6200,20,2830
6300,22,2996
6400,24,2830
6500,26,2996
6600,28,2830
6700,26,2664
6800,28,2498
6900,30,2332
7000,32,2498
7100,30,2332
7200,28,2498
7300,26,2664
7400,24,2830
7500,26,2664
7600,24,2830
7700,22,2664
7800,24,2498
7900,22,2664
8000,24,2830
8100,22,2996
8200,20,3162
8300,22,2996
8400,20,3162
8500,22,2996
8600,24,3162
8700,26,2996
8800,28,2830
8900,30,2664
9000,32,2830
9100,34,2664
9200,32,2498
9300,30,2332
9400,28,2498
9500,26,2664
9600,24,2498
9700,22,2664
9800,20,2498
9900,22,2332
10000,20,2498
10100,22,2664
10200,20,2830
10300,18,2664
10400,16,2830
10500,14,2664
10600,16,2498
10700,14,2332
10800,12,2498
10900,14,2332
11000,12,2498
11100,10,2664
11200,8,2830
11300,6,2996
11400,4,3162
11500,6,3328
11600,4,3162
11700,6,2996
11800,8,3162
11900,6,2996
12000,8,2830
12100,10,2996
12200,12,2830
12300,10,2996
12400,8,2830
12500,6,2664
12600,8,2498
12700,6,2332
12800,4,2498
12900,2,2664
13000,0,2830
13100,0,2664
13200,0,2498
13300,2,2664
13400,0,2498
13500,0,2332
13600,2,2498
13700,4,2664
13800,2,2830
13900,4,2996
14000,6,2830
14100,8,2996
14200,6,3162
14300,8,3328
14400,6,3162
14500,4,3328
14600,6,3494
14700,4,3328
14800,6,3162
14900,4,3328
15000,6,3494
15100,8,3660
15200,10,3826
15300,12,3660
15400,14,3494
15500,16,3328
15600,14,3162
15700,12,3328
15800,10,3162
15900,8,3328
16000,6,3494
16100,8,3660
16200,10,3494
16300,8,3660
16400,10,3494
16500,8,3660
16600,10,3826
16700,8,3992
16800,6,4158
16900,4,3992
17000,6,3826
17100,8,3992
17200,10,4158
17300,8,4324
17400,6,4490
17500,4,4656
17600,6,4822
17700,4,4988
17800,6,5154
17900,8,4988
18000,6,4822
18100,8,4656
18200,10,4822
18300,8,4988
18400,10,5154
18500,12,5320
18600,10,5154
18700,8,5320
18800,10,5154
18900,12,4988
19000,10,4822
19100,12,4988
19200,14,5154
19300,12,5320
19400,10,5154
19500,8,5320
19600,6,5486
19700,4,5652
19800,6,5818
19900,8,5652
20000,6,5818
20100,4,5652
20200,2,5486
20300,0,5320
20400,0,5486
20500,2,5320
20600,0,5154
20700,0,5320
20800,0,5154
20900,0,4988
21000,2,4822
21100,0,4656
21200,2,4822
21300,4,4656
21400,2,4822
21500,0,4988
21600,0,5154
21700,2,5320
21800,0,5486
21900,0,5320
22000,2,5154
22100,4,4988
22200,6,4822
22300,8,4988
22400,10,4822
22500,12,4656
22600,10,4490
22700,12,4656
22800,14,4822
22900,16,4988
23000,14,5154
23100,12,5320
23200,14,5154
23300,12,5320
23400,10,5486
23500,8,5320
23600,10,5486
23700,12,5652
23800,14,5486
23900,12,5652
24000,10,5818
24100,8,5652
24200,6,5486
24300,4,5652
24400,2,5486
24500,0,5652
24600,2,5818
24700,4,5984
24800,2,5818
24900,4,5984
25000,6,5818
25100,4,5984
25200,2,5818
25300,4,5652
25400,2,5486
25500,4,5652
25600,2,5486
25700,0,5652
25800,2,5818
25900,4,5984
26000,6,6150
26100,8,5984
26200,6,6150
26300,8,5984
26400,6,5818
26500,8,5652
26600,10,5486
26700,8,5320
26800,6,5486
26900,8,5652
27000,6,5818
27100,8,5652
27200,10,5486
27300,12,5320
27400,10,5486
27500,12,5320
27600,10,5154
27700,8,5320
27800,10,5154
27900,12,4988
28000,10,4822
28100,12,4656
28200,14,4490
28300,16,4656
28400,14,4822
28500,16,4656
28600,18,4490
28700,16,4324
28800,18,4158
28900,16,3992
29000,14,4158
29100,12,3992
29200,10,3826
29300,12,3660
29400,14,3494
29500,16,3328
29600,18,3494
29700,20,3660
29800,22,3826
29900,24,3660
30000,26,3826
30100,28,3992
30200,26,3826
30300,28,3660
30400,26,3826
30500,28,3992
30600,30,3826
30700,32,3992
30800,30,3826
30900,28,3992
31000,26,4158
31100,24,4324
31200,22,4490
31300,20,4324
31400,18,4490
31500,16,4324
31600,14,4490
31700,16,4324
31800,14,4158
31900,12,3992
32000,14,3826
32100,16,3660
32200,18,3826
32300,20,3660
32400,18,3826
32500,16,3660
32600,18,3826
32700,20,3992
32800,22,4158
32900,24,3992
33000,26,4158
33100,24,4324
33200,26,4158
33300,28,4324
33400,26,4490
33500,24,4324
33600,22,4158
33700,20,4324
33800,18,4158
33900,20,4324
34000,22,4158
34100,20,3992
34200,22,4158
34300,24,3992
34400,26,4158
34500,24,3992
34600,22,3826
34700,24,3992
34800,26,3826
34900,24,3992
35000,26,4158
35100,28,4324
35200,26,4158
35300,28,3992
35400,26,3826
35500,24,3992
35600,26,3826
35700,28,3660
35800,26,3494
35900,28,3328
36000,30,3162
36100,28,3328
36200,26,3162
36300,28,3328
36400,30,3494
36500,32,3328
36600,30,3494
36700,28,3328
36800,26,3494
36900,24,3328
37000,22,3494
37100,20,3328
37200,18,3494
37300,16,3328
37400,14,3494
37500,16,3660
37600,18,3826
37700,20,3992
37800,22,4158
37900,20,4324
38000,22,4490
38100,24,4656
38200,26,4822
38300,28,4988
38400,30,5154
38500,32,4988
38600,34,5154
38700,36,4988
38800,38,5154
38900,40,4988
39000,42,5154
39100,44,5320
39200,42,5154
39300,44,4988
39400,42,4822
39500,40,4988
39600,42,5154
39700,40,5320
39800,42,5486
39900,40,5320
40000,42,5154
40100,44,4988
40200,46,5154
40300,44,4988
40400,42,4822
40500,44,4656
40600,46,4490
40700,48,4324
40800,46,4490
40900,44,4324
41000,46,4158
41100,44,3992
41200,42,3826
41300,40,3992
41400,42,4158
41500,44,3992
41600,46,4158
41700,44,4324
41800,46,4158
41900,48,3992
42000,50,4158
42100,48,4324
42200,46,4158
42300,48,3992
42400,50,3826
42500,48,3992
42600,50,4158
42700,48,3992
42800,46,3826
42900,48,3660
43000,46,3826
43100,44,3660
43200,46,3826
43300,44,3992
43400,42,3826
43500,40,3660
43600,38,3826
43700,40,3660
43800,38,3826
43900,40,3992
44000,42,3826
44100,44,3992
44200,42,4158
44300,40,4324
44400,42,4490
44500,40,4656
44600,42,4822
44700,40,4988
44800,42,5154
44900,44,4988
45000,46,4822
45100,44,4988
45200,42,5154
45300,44,4988
45400,42,4822
45500,44,4988
45600,46,5154
45700,44,5320
45800,42,5154
45900,40,5320
46000,38,5154
46100,40,5320
46200,42,5154
46300,44,5320
46400,46,5486
46500,48,5652
46600,50,5486
46700,48,5652
46800,50,5486
46900,52,5320
47000,54,5486
47100,56,5652
47200,54,5818
47300,52,5984
47400,50,5818
47500,48,5652
47600,46,5486
47700,44,5652
47800,46,5486
47900,44,5320
48000,46,5154
48100,48,4988
48200,50,4822
48300,52,4656
48400,54,4490
48500,56,4656
48600,54,4490
48700,56,4324
48800,58,4158
48900,56,4324
49000,58,4490
49100,56,4324
49200,54,4158
49300,52,4324
49400,54,4158
49500,56,3992
49600,58,4158
49700,56,3992
49800,54,4158
49900,52,3992
50000,50,4158
50100,48,3992
50200,46,4158
50300,44,3992
50400,46,3826
50500,44,3992
50600,42,4158
50700,40,4324
50800,38,4158
50900,36,4324
51000,38,4158
51100,40,3992
51200,38,4158
51300,40,3992
51400,42,3826
51500,44,3992
51600,46,4158
51700,44,3992
51800,42,3826
51900,40,3660
52000,38,3826
52100,40,3992
52200,38,4158
52300,36,4324
52400,38,4158
52500,40,4324
52600,38,4158
52700,36,3992
52800,34,4158
52900,32,3992
53000,30,4158
53100,28,4324
53200,30,4490
53300,32,4656
53400,34,4822
53500,36,4988
53600,34,4822
53700,36,4988
53800,38,4822
53900,40,4988
54000,42,4822
54100,44,4988
54200,42,4822
54300,40,4656
54400,38,4822
54500,36,4988
54600,34,4822
54700,36,4988
54800,38,5154
54900,36,5320
55000,38,5154
55100,40,4988
55200,42,4822
55300,44,4656
55400,42,4822
55500,44,4656
55600,42,4490
55700,40,4656
55800,38,4490
55900,36,4656
56000,34,4490
56100,32,4324
56200,30,4158
56300,32,3992
56400,30,4158
56500,28,4324
56600,26,4158
56700,24,4324
56800,26,4158
56900,24,3992
57000,26,3826
57100,24,3660
57200,22,3826
57300,24,3992
57400,22,4158
57500,24,3992
57600,26,3826
57700,24,3660
57800,26,3826
57900,24,3992
58000,22,4158
58100,24,3992
58200,22,4158
58300,20,4324
58400,22,4158
58500,20,4324
58600,22,4490
58700,24,4656
58800,22,4490
58900,20,4324
59000,22,4490
59100,20,4656
59200,18,4490
59300,20,4656
59400,18,4490
59500,16,4324
59600,18,4490
59700,16,4656
59800,18,4490
59900,20,4656
60000,22,4822
60100,24,4988
60200,22,5154
60300,24,4988
60400,22,5154
60500,24,5320
60600,22,5154
60700,20,4988
60800,18,5154
60900,20,4988
61000,22,5154
61100,20,5320
61200,22,5486
61300,20,5652
61400,18,5818
61500,16,5984
61600,14,6150
61700,16,6316
61800,18,6482
61900,20,6648
62000,18,6482
62100,16,6316
62200,18,6150
62300,20,6316
62400,18,6150
62500,20,6316
62600,18,6150
62700,20,5984
62800,22,5818
62900,20,5984
63000,18,5818
63100,20,5652
63200,18,5486
63300,20,5320
63400,22,5154
63500,20,5320
63600,18,5154
63700,16,4988
63800,18,5154
63900,20,5320
64000,18,5154
64100,20,5320
64200,18,5486
64300,16,5652
64400,14,5486
64500,16,5320
64600,18,5486
64700,16,5320
64800,18,5154
64900,16,4988
65000,14,4822
65100,12,4988
65200,10,5154
65300,12,4988
65400,10,5154
65500,8,5320
65600,10,5486
65700,8,5652
65800,6,5486
65900,8,5320
66000,10,5486
66100,12,5320
66200,14,5154
66300,12,4988
66400,10,4822
66500,12,4988
66600,14,5154
66700,16,4988
66800,18,5154
66900,16,5320
67000,14,5486
67100,16,5320
67200,18,5154
67300,16,5320
67400,14,5486
67500,12,5652
67600,10,5818
67700,8,5652
67800,6,5486
67900,4,5320
68000,2,5154
68100,0,4988
68200,2,4822
68300,4,4656
68400,6,4822
68500,4,4656
68600,6,4822
68700,4,4988
68800,2,4822
68900,4,4988
69000,6,4822
69100,4,4988
69200,2,4822
69300,0,4988
69400,0,4822
69500,0,4988
69600,0,5154
69700,2,5320
69800,0,5154
69900,2,4988
70000,0,5154
70100,2,4988
70200,4,5154
70300,2,4988
70400,0,5154
70500,0,5320
70600,0,5486
70700,0,5320
70800,0,5154
70900,0,4988
71000,0,5154
71100,2,5320
71200,4,5154
71300,2,4988
71400,0,5154
71500,2,4988
71600,4,5154
71700,2,4988
71800,0,5154
71900,2,5320
72000,0,5154
72100,2,5320
72200,4,5154
72300,2,5320
72400,0,5154
72500,0,4988
72600,0,4822
72700,2,4656
72800,0,4490
72900,2,4656
73000,0,4490
73100,0,4656
73200,2,4490
73300,0,4656
73400,2,4822
73500,0,4656
73600,2,4490
73700,4,4324
73800,2,4158
73900,0,4324
74000,0,4490
74100,0,4656
74200,0,4822
74300,0,4656
74400,2,4490
74500,0,4324
74600,2,4490
74700,0,4324
74800,0,4490
74900,0,4656
75000,2,4822
75100,4,4988
75200,6,4822
75300,8,4656
75400,10,4822
75500,8,4988
75600,6,5154
75700,4,5320
75800,6,5486
75900,8,5652
76000,6,5818
76100,4,5652
76200,2,5818
76300,4,5984
76400,6,5818
76500,8,5652
76600,6,5486
76700,4,5652
76800,2,5818
76900,0,5984
77000,0,5818
77100,2,5984
77200,0,6150
77300,2,5984
77400,4,5818
77500,2,5652
77600,0,5818
77700,2,5984
77800,0,6150
77900,0,6316
78000,0,6482
78100,2,6648
78200,4,6814
78300,6,6648
78400,8,6482
78500,10,6316
78600,8,6150
78700,6,5984
78800,8,5818
78900,6,5652
79000,8,5818
79100,6,5652
79200,8,5818
79300,10,5984
79400,12,5818
79500,10,5652
79600,8,5486
79700,6,5652
79800,8,5486
79900,10,5652
80000,8,5486
80100,6,5320
80200,4,5486
80300,2,5652
80400,0,5486
80500,2,5652
80600,0,5486
80700,2,5320
80800,4,5486
80900,2,5320
81000,4,5154
81100,2,4988
81200,0,5154
81300,2,4988
81400,0,5154
81500,2,5320
81600,0,5154
81700,0,4988
81800,2,5154
81900,0,5320
82000,0,5154
82100,2,4988
82200,0,5154
82300,0,4988
82400,0,4822
82500,0,4656
82600,2,4490
82700,0,4324
82800,2,4490
82900,4,4324
83000,2,4490
83100,4,4324
83200,2,4158
83300,4,3992
83400,6,3826
83500,4,3660
83600,2,3494
83700,4,3328
83800,6,3494
83900,4,3660
84000,2,3494
84100,0,3660
84200,0,3826
84300,2,3660
84400,0,3826
84500,0,3992
84600,2,4158
84700,4,4324
84800,2,4158
84900,4,3992
85000,2,4158
85100,4,4324
85200,2,4490
85300,0,4324
85400,0,4158
85500,0,4324
85600,0,4158
85700,2,3992
85800,0,4158
