time,choke,GL
0,0,2000
100,2,2166
200,0,2332
300,2,2498
400,4,2664
500,6,2498
600,8,2332
700,6,2498
800,4,2664
900,6,2498
1000,8,2332
1100,6,2498
1200,8,2664
1300,6,2830
1400,8,2996
1500,6,2830
1600,4,2664
1700,2,2498
1800,4,2332
1900,2,2166
2000,4,2000
2100,2,2166
2200,4,2332
2300,2,2166
2400,0,2000
2500,2,2166
2600,0,2332
2700,0,2166
2800,2,2332
2900,4,2166
3000,6,2000
3100,4,2000
3200,2,2000
3300,0,2166
3400,0,2000
3500,0,2166
3600,0,2332
3700,2,2166
3800,4,2000
3900,2,2166
4000,0,2332
4100,0,2498
4200,2,2332
4300,4,2498
4400,6,2332
4500,4,2166
4600,6,2332
4700,4,2166
4800,2,2332
4900,0,2498
5000,0,2332
5100,0,2498
5200,2,2664
5300,4,2498
5400,2,2664
5500,4,2830
5600,6,2996
5700,8,2830
5800,10,2664
5900,8,2498
6000,10,2332
6100,8,2166
6200,6,2000
6300,8,2000
6400,10,2166
6500,8,2000
6600,6,2166
6700,4,2332
6800,2,2166
6900,4,2332
7000,6,2166
7100,8,2332
7200,6,2498
7300,4,2664
7400,2,2498
7500,4,2664
7600,6,2498
7700,4,2664
7800,6,2830
7900,8,2996
8000,10,2830
8100,12,2996
8200,10,3162
8300,12,3328
8400,14,3162
8500,16,3328
8600,14,3494
8700,16,3660
8800,14,3494
8900,12,3328
9000,10,3494
9100,8,3328
9200,10,3162
9300,8,2996
9400,6,2830
9500,4,2664
9600,6,2498
9700,4,2332
9800,2,2498
9900,4,2332
10000,6,2498
10100,4,2664
10200,2,2498
10300,4,2664
10400,6,2498
10500,8,2332
10600,6,2498
10700,8,2332
10800,10,2498
10900,12,2664
11000,10,2498
11100,12,2664
11200,14,2498
11300,16,2332
11400,18,2166
11500,20,2332
11600,22,2498
11700,24,2664
11800,26,2830
11900,28,2664
12000,30,2498
12100,28,2332
12200,26,2498
12300,24,2332
12400,26,2498
12500,24,2664
12600,26,2498
12700,28,2664
12800,26,2498
12900,24,2332
13000,26,2498
13100,28,2664
13200,26,2830
13300,28,2996
13400,26,3162
13500,24,2996
13600,26,2830
13700,28,2664
13800,26,2830
13900,24,2996
14000,26,2830
14100,28,2664
14200,26,2498
14300,28,2332
14400,30,2166
14500,28,2332
14600,30,2166
14700,32,2000
14800,34,2166
14900,32,2332
15000,30,2166
15100,32,2332
15200,30,2498
15300,32,2332
15400,30,2166
15500,32,2332
15600,34,2498
15700,32,2664
15800,30,2498
15900,32,2664
16000,34,2830
16100,32,2996
16200,34,2830
16300,36,2996
16400,34,3162
16500,32,3328
16600,34,3162
16700,36,3328
16800,34,3162
16900,32,2996
17000,34,3162
17100,36,2996
17200,34,3162
17300,32,2996
17400,30,3162
17500,28,3328
17600,30,3494
17700,28,3328
17800,30,3162
17900,32,3328
18000,34,3494
18100,32,3328
18200,30,3162
18300,28,3328
18400,26,3494
18500,28,3328
18600,30,3494
18700,32,3660
18800,30,3494
18900,28,3660
19000,26,3494
19100,28,3328
19200,30,3494
19300,28,3328
19400,26,3162
19500,24,3328
19600,22,3494
19700,20,3660
19800,22,3494
19900,24,3660
20000,26,3494
20100,28,3328
20200,26,3494
20300,24,3328
20400,26,3494
20500,24,3328
20600,26,3162
20700,24,3328
20800,22,3162
20900,20,3328
21000,18,3162
21100,16,2996
21200,18,2830
21300,20,2996
21400,22,3162
21500,24,2996
21600,26,3162
21700,24,2996
21800,26,2830
21900,28,2664
22000,30,2498
22100,32,2664
22200,30,2498
22300,32,2664
22400,30,2830
22500,32,2996
22600,34,3162
22700,32,2996
22800,34,2830
22900,36,2996
23000,34,2830
23100,36,2996
23200,38,3162
23300,36,2996
23400,38,2830
23500,40,2996
23600,38,2830
23700,40,2996
23800,38,3162
23900,40,3328
24000,42,3162
24100,44,3328
24200,46,3162
24300,44,3328
24400,42,3162
24500,40,3328
24600,42,3162
24700,44,3328
24800,46,3162
24900,48,3328
25000,46,3162
25100,44,2996
25200,42,2830
25300,44,2996
25400,46,2830
25500,48,2996
25600,50,3162
25700,48,3328
25800,50,3162
25900,52,2996
26000,54,3162
26100,52,2996
26200,50,3162
26300,48,3328
26400,50,3162
26500,52,2996
26600,54,2830
26700,52,2996
26800,50,2830
26900,48,2996
27000,50,2830
27100,48,2996
27200,46,2830
27300,44,2664
27400,42,2498
27500,40,2332
27600,38,2166
27700,36,2000
27800,34,2000
27900,32,2000
28000,34,2166
28100,36,2000
28200,34,2000
28300,32,2000
28400,30,2000
28500,32,2166
28600,30,2332
28700,28,2166
28800,30,2000
28900,28,2166
29000,26,2000
29100,24,2166
29200,22,2332
29300,20,2166
29400,22,2000
29500,24,2000
29600,26,2166
29700,24,2000
29800,26,2000
29900,28,2000
30000,30,2000
30100,28,2166
30200,30,2332
30300,28,2498
30400,26,2332
30500,24,2166
30600,26,2000
30700,28,2000
30800,30,2166
30900,28,2332
31000,26,2498
31100,28,2332
31200,30,2166
31300,32,2332
31400,34,2166
31500,36,2332
31600,38,2166
31700,40,2332
31800,42,2166
31900,44,2000
32000,46,2166
32100,44,2332
32200,46,2498
32300,48,2332
32400,46,2166
32500,48,2000
32600,46,2166
32700,48,2332
32800,50,2166
32900,52,2000
33000,50,2000
33100,52,2000
33200,50,2166
33300,48,2332
33400,46,2498
33500,44,2332
33600,42,2166
33700,40,2332
33800,38,2166
33900,40,2332
34000,38,2166
34100,36,2000
34200,34,2166
34300,32,2332
34400,34,2166
34500,36,2000
34600,34,2166
34700,32,2000
34800,30,2166
34900,32,2332
35000,34,2166
35100,32,2000
35200,34,2166
35300,32,2000
35400,30,2000
35500,28,2000
35600,26,2166
35700,28,2332
35800,26,2498
35900,24,2332
36000,22,2498
36100,24,2664
36200,22,2498
36300,20,2332
36400,22,2166
36500,24,2000
36600,22,2000
36700,24,2000
36800,22,2000
36900,24,2000
37000,22,2000
37100,20,2166
37200,18,2332
37300,20,2498
37400,22,2332
37500,24,2166
37600,22,2332
37700,24,2498
37800,26,2332
37900,24,2166
38000,22,2332
38100,24,2166
38200,26,2332
38300,28,2498
38400,30,2332
38500,28,2166
38600,30,2000
38700,32,2000
38800,34,2166
38900,36,2332
39000,34,2498
39100,32,2332
39200,34,2166
39300,32,2332
39400,30,2498
39500,32,2664
39600,34,2498
39700,32,2664
39800,34,2830
39900,36,2996
40000,38,2830
40100,40,2996
40200,38,2830
40300,36,2996
40400,38,2830
40500,40,2996
40600,38,2830
40700,36,2996
40800,34,2830
40900,32,2996
41000,34,2830
41100,36,2664
41200,38,2830
41300,36,2664
41400,38,2830
41500,36,2996
41600,34,3162
41700,36,3328
41800,38,3494
41900,40,3328
42000,42,3162
42100,44,3328
42200,46,3494
42300,48,3660
42400,46,3826
42500,44,3660
42600,42,3494
42700,44,3328
42800,46,3494
42900,44,3660
43000,42,3826
43100,44,3660
43200,42,3494
43300,40,3660
43400,38,3826
43500,36,3660
43600,34,3826
43700,36,3660
43800,34,3494
43900,36,3328
44000,34,3494
44100,32,3328
44200,34,3494
44300,36,3328
44400,34,3162
44500,36,2996
44600,34,2830
44700,32,2996
44800,34,2830
44900,36,2996
45000,38,3162
45100,36,2996
45200,38,3162
45300,36,2996
45400,34,3162
45500,36,3328
45600,34,3162
45700,32,2996
45800,34,3162
45900,36,3328
46000,34,3494
46100,32,3328
46200,34,3494
46300,36,3660
46400,34,3494
46500,32,3660
46600,34,3494
46700,32,3660
46800,34,3494
46900,32,3328
47000,34,3494
47100,32,3660
47200,30,3826
47300,32,3992
47400,34,3826
47500,32,3660
47600,30,3494
47700,28,3660
47800,26,3494
47900,24,3328
48000,22,3494
48100,24,3328
48200,26,3162
48300,24,3328
48400,22,3162
48500,24,2996
48600,26,2830
48700,24,2996
48800,26,2830
48900,24,2996
49000,26,2830
49100,28,2664
49200,26,2830
49300,24,2996
49400,22,2830
49500,20,2996
49600,22,3162
49700,20,3328
49800,22,3494
49900,24,3328
50000,22,3494
50100,20,3328
50200,18,3494
50300,16,3660
50400,18,3494
50500,20,3328
50600,18,3494
50700,20,3660
50800,22,3494
50900,20,3660
51000,22,3494
51100,20,3660
51200,18,3826
51300,16,3660
51400,14,3826
51500,16,3660
51600,14,3826
51700,12,3660
51800,10,3494
51900,8,3660
52000,10,3826
52100,8,3992
52200,6,3826
52300,8,3992
52400,6,3826
52500,8,3660
52600,10,3494
52700,8,3660
52800,10,3494
52900,12,3660
53000,14,3826
53100,12,3660
53200,14,3494
53300,16,3328
53400,14,3162
53500,16,3328
53600,18,3494
53700,20,3660
53800,18,3494
53900,16,3660
54000,14,3494
54100,12,3660
54200,14,3494
54300,16,3328
54400,14,3162
54500,12,2996
54600,10,2830
54700,12,2996
54800,14,2830
54900,16,2996
55000,14,3162
55100,16,2996
55200,18,2830
55300,20,2996
55400,18,2830
55500,16,2664
55600,14,2498
55700,16,2332
55800,14,2498
55900,12,2332
56000,10,2166
56100,12,2000
56200,14,2166
56300,12,2000
56400,14,2166
56500,12,2332
56600,14,2498
56700,16,2664
56800,18,2830
56900,20,2664
57000,18,2830
57100,16,2664
57200,14,2830
57300,12,2664
57400,10,2498
57500,8,2332
57600,10,2498
57700,8,2332
57800,6,2166
57900,8,2332
58000,10,2498
58100,12,2664
58200,14,2498
58300,12,2332
58400,10,2166
58500,12,2332
58600,10,2166
58700,12,2332
58800,14,2498
58900,12,2664
59000,14,2830
59100,12,2996
59200,14,3162
59300,16,3328
59400,14,3162
59500,12,3328
59600,10,3162
59700,8,3328
59800,6,3162
59900,8,2996
60000,10,3162
60100,12,2996
60200,10,3162
60300,12,3328
60400,14,3494
60500,12,3328
60600,10,3162
60700,8,3328
60800,10,3494
60900,8,3328
61000,10,3494
61100,8,3328
61200,6,3494
61300,8,3660
61400,6,3494
61500,8,3328
61600,6,3494
61700,4,3660
61800,6,3826
61900,4,3660
62000,2,3826
62100,0,3660
62200,2,3494
62300,4,3660
62400,2,3494
62500,4,3660
62600,6,3494
62700,8,3328
62800,6,3162
62900,8,2996
63000,6,2830
63100,8,2664
63200,10,2830
63300,12,2664
63400,10,2498
63500,12,2664
63600,10,2830
63700,12,2996
63800,14,2830
63900,16,2996
64000,18,3162
64100,20,3328
64200,22,3494
64300,24,3328
64400,26,3162
64500,28,3328
64600,26,3162
64700,28,3328
64800,30,3494
64900,32,3660
65000,34,3826
65100,32,3660
65200,30,3826
65300,28,3992
65400,26,3826
65500,28,3992
65600,30,3826
65700,32,3992
65800,34,3826
65900,36,3660
66000,34,3494
66100,36,3660
66200,38,3494
66300,40,3328
66400,42,3162
66500,40,2996
66600,38,3162
66700,36,2996
66800,34,2830
66900,36,2664
67000,34,2498
67100,32,2332
67200,34,2166
67300,32,2332
67400,34,2166
67500,32,2000
67600,34,2000
67700,32,2000
67800,34,2000
67900,36,2000
68000,34,2166
68100,32,2000
68200,30,2000
68300,32,2166
68400,34,2332
68500,32,2166
68600,34,2332
68700,36,2166
68800,34,2000
68900,32,2166
69000,30,2000
69100,28,2166
69200,26,2000
69300,28,2166
69400,26,2000
69500,28,2166
69600,26,2000
69700,28,2166
69800,26,2000
69900,28,2000
70000,30,2000
70100,32,2000
70200,30,2166
70300,28,2332
70400,26,2498
70500,24,2332
70600,22,2498
70700,20,2664
70800,22,2830
70900,24,2996
71000,22,3162
71100,20,2996
71200,18,3162
71300,20,3328
71400,18,3494
71500,20,3660
71600,22,3826
71700,24,3660
71800,22,3494
71900,20,3328
72000,18,3162
72100,16,3328
72200,18,3494
72300,16,3328
72400,14,3494
72500,16,3328
72600,18,3494
72700,16,3660
72800,18,3826
72900,20,3660
73000,18,3826
73100,16,3992
73200,18,3826
73300,16,3660
73400,14,3826
73500,16,3992
73600,14,4158
73700,16,4324
73800,14,4158
73900,16,4324
74000,18,4158
74100,20,3992
74200,22,3826
74300,20,3992
74400,22,4158
74500,20,4324
74600,22,4158
74700,20,3992
74800,22,4158
74900,20,3992
75000,18,4158
75100,20,3992
75200,18,4158
75300,16,4324
75400,14,4158
75500,12,4324
75600,10,4158
75700,12,3992
75800,14,4158
75900,16,4324
76000,18,4158
76100,20,3992
76200,18,3826
76300,20,3992
76400,18,3826
76500,16,3660
76600,18,3494
76700,20,3660
76800,18,3826
76900,20,3992
77000,18,3826
77100,20,3992
77200,22,3826
77300,20,3992
77400,22,4158
77500,20,3992
77600,22,3826
77700,24,3992
77800,26,4158
77900,24,3992
78000,26,4158
78100,28,3992
78200,26,3826
78300,28,3992
78400,30,4158
78500,28,3992
78600,26,3826
78700,24,3992
78800,22,4158
78900,24,4324
79000,26,4490
79100,24,4324
79200,26,4158
79300,28,4324
79400,30,4490
79500,32,4656
79600,34,4822
79700,32,4656
79800,30,4490
79900,32,4656
80000,30,4490
80100,28,4656
80200,26,4490
80300,24,4656
80400,22,4490
80500,20,4324
80600,18,4490
80700,20,4324
80800,18,4158
80900,16,3992
81000,14,3826
81100,16,3992
81200,18,3826
81300,20,3992
81400,22,3826
81500,20,3992
81600,22,4158
81700,24,3992
81800,22,3826
81900,24,3660
82000,22,3826
82100,24,3992
82200,22,3826
82300,24,3992
82400,22,3826
82500,24,3992
82600,22,4158
82700,24,4324
82800,26,4490
82900,28,4324
83000,30,4158
83100,28,3992
83200,26,4158
83300,28,4324
83400,30,4158
83500,32,4324
83600,30,4158
83700,32,3992
83800,30,3826
83900,28,3660
84000,26,3826
84100,28,3992
84200,30,4158
84300,32,3992
84400,34,4158
84500,32,3992
84600,34,3826
84700,32,3660
84800,34,3494
84900,36,3660
85000,34,3826
85100,32,3992
85200,30,3826
85300,32,3992
85400,34,3826
85500,32,3992
85600,34,4158
85700,36,3992
85800,38,4158
