time,choke,GL
0,0.0,2000.0
100,0.0,2000.0
200,2.0,2000.0
300,0.0,2166.66
400,2.0,2333.3199999999997
500,4.0,2166.66
600,6.0,2000.0
700,8.0,2000.0
800,6.0,2166.66
900,4.0,2000.0
1000,6.0,2000.0
1100,4.0,2000.0
1200,2.0,2000.0
1300,0.0,2000.0
1400,2.0,2000.0
1500,4.0,2166.66
1600,6.0,2000.0
1700,4.0,2166.66
1800,2.0,2000.0
1900,4.0,2000.0
2000,6.0,2166.66
2100,4.0,2000.0
2200,6.0,2166.66
2300,4.0,2000.0
2400,2.0,2166.66
2500,4.0,2333.3199999999997
2600,2.0,2499.9799999999996
2700,4.0,2666.6399999999994
2800,2.0,2833.2999999999993
2900,0.0,2999.959999999999
3000,0.0,2833.2999999999993
3100,2.0,2999.959999999999
3200,0.0,3166.619999999999
3300,0.0,2999.959999999999
3400,2.0,2833.2999999999993
3500,0.0,2666.6399999999994
3600,2.0,2833.2999999999993
3700,4.0,2666.6399999999994
3800,6.0,2499.9799999999996
3900,8.0,2333.3199999999997
4000,10.0,2166.66
4100,8.0,2000.0
4200,10.0,2000.0
4300,8.0,2000.0
4400,6.0,2000.0
4500,8.0,2000.0
4600,6.0,2166.66
4700,8.0,2000.0
4800,10.0,2000.0
4900,12.0,2166.66
5000,14.0,2000.0
5100,12.0,2000.0
5200,14.0,2000.0
5300,12.0,2000.0
5400,10.0,2166.66
5500,8.0,2333.3199999999997
5600,6.0,2499.9799999999996
5700,8.0,2666.6399999999994
5800,6.0,2499.9799999999996
5900,8.0,2666.6399999999994
6000,6.0,2833.2999999999993
6100,4.0,2666.6399999999994
6200,2.0,2499.9799999999996
6300,0.0,2666.6399999999994
6400,2.0,2833.2999999999993
6500,0.0,2666.6399999999994
6600,2.0,2833.2999999999993
6700,4.0,2999.959999999999
6800,6.0,3166.619999999999
6900,4.0,3333.279999999999
7000,6.0,3499.9399999999987
7100,4.0,3666.5999999999985
7200,6.0,3833.2599999999984
7300,4.0,3999.9199999999983
7400,6.0,4166.579999999998
7500,8.0,3999.9199999999983
7600,6.0,4166.579999999998
7700,4.0,4333.239999999998
7800,2.0,4166.579999999998
7900,4.0,3999.9199999999983
8000,6.0,3833.2599999999984
8100,8.0,3666.5999999999985
8200,10.0,3833.2599999999984
8300,8.0,3666.5999999999985
8400,10.0,3499.9399999999987
8500,12.0,3666.5999999999985
8600,10.0,3833.2599999999984
8700,8.0,3999.9199999999983
8800,10.0,3833.2599999999984
8900,8.0,3999.9199999999983
9000,6.0,4166.579999999998
9100,4.0,4333.239999999998
9200,2.0,4499.899999999998
9300,0.0,4666.559999999998
9400,0.0,4499.899999999998
9500,0.0,4333.239999999998
