time,choke,GL
0,50,0
100,50,0
200,52,0
300,52,0
400,50,0
500,52,0
600,54,0
700,54,0
800,56,0
900,56,0
1000,56,0
1100,56,0
1200,54,0
1300,56,0
1400,56,0
1500,56,0
1600,56,0
1700,54,0
1800,54,0
1900,52,0
2000,52,0
2100,52,0
2200,52,0
2300,50,0
2400,50,0
2500,50,0
2600,50,0
2700,48,0
2800,48,0
2900,48,0
3000,50,0
3100,50,0
3200,50,0
3300,52,0
3400,52,0
3500,52,0
3600,50,0
3700,50,0
3800,50,0
3900,50,0
4000,52,0
4100,52,0
4200,52,0
4300,54,0
4400,54,0
4500,56,0
4600,56,0
4700,56,0
4800,56,0
4900,54,0
5000,54,0
5100,54,0
5200,56,0
5300,56,0
5400,56,0
5500,56,0
5600,58,0
5700,58,0
5800,58,0
5900,56,0
6000,56,0
6100,56,0
6200,54,0
6300,56,0
6400,54,0
6500,54,0
6600,56,0
6700,56,0
6800,56,0
6900,56,0
7000,54,0
7100,54,0
7200,54,0
7300,54,0
7400,56,0
7500,56,0
7600,56,0
7700,58,0
7800,56,0
7900,56,0
8000,56,0
8100,58,0
8200,58,0
8300,56,0
8400,58,0
8500,56,0
8600,56,0
8700,54,0
8800,54,0
8900,54,0
9000,54,0
9100,52,0
9200,52,0
9300,52,0
9400,54,0
9500,52,0
9600,52,0
9700,52,0
9800,54,0
9900,54,0
10000,54,0
10100,54,0
10200,56,0
10300,56,0
10400,56,0
10500,56,0
10600,58,0
10700,56,0
10800,54,0
10900,52,0
11000,52,0
11100,52,0
11200,50,0
11300,50,0
11400,50,0
11500,52,0
11600,52,0
11700,50,0
11800,50,0
11900,48,0
12000,50,0
12100,50,0
12200,50,0
12300,52,0
12400,52,0
12500,52,0
12600,52,0
12700,54,0
12800,54,0
12900,54,0
13000,52,0
13100,50,0
13200,50,0
13300,48,0
13400,48,0
13500,48,0
13600,48,0
13700,50,0
13800,50,0
13900,48,0
14000,48,0
14100,48,0
14200,48,0
14300,50,0
14400,52,0
14500,54,0
14600,56,0
14700,56,0
14800,56,0
14900,56,0
15000,58,0
15100,58,0
15200,60,0
15300,62,0
15400,62,0
15500,62,0
15600,62,0
15700,60,0
15800,60,0
15900,62,0
16000,62,0
16100,60,0
16200,60,0
16300,58,0
16400,56,0
16500,56,0
16600,54,0
16700,54,0
16800,52,0
16900,52,0
17000,50,0
17100,50,0
17200,50,0
17300,48,0
17400,48,0
17500,50,0
17600,50,0
17700,52,0
17800,50,0
17900,48,0
18000,48,0
18100,48,0
18200,48,0
18300,50,0
18400,50,0
18500,48,0
18600,46,0
18700,44,0
18800,46,0
18900,46,0
19000,46,0
19100,46,0
19200,48,0
19300,48,0
19400,48,0
19500,50,0
19600,50,0
19700,50,0
19800,50,0
19900,48,0
20000,50,0
20100,48,0
20200,50,0
20300,50,0
20400,50,0
20500,52,0
20600,50,0
20700,50,0
20800,50,0
20900,52,0
21000,52,0
21100,50,0
21200,50,0
21300,52,0
21400,52,0
21500,52,0
21600,50,0
21700,50,0
21800,48,0
21900,48,0
22000,48,0
22100,46,0
22200,44,0
22300,44,0
22400,44,0
22500,44,0
22600,46,0
22700,46,0
22800,46,0
22900,44,0
23000,44,0
23100,46,0
23200,44,0
23300,44,0
23400,46,0
23500,46,0
23600,44,0
23700,42,0
23800,42,0
23900,40,0
24000,40,0
24100,38,0
24200,38,0
24300,38,0
24400,38,0
24500,36,0
24600,38,0
24700,38,0
24800,38,0
24900,38,0
25000,36,0
25100,36,0
25200,36,0
25300,36,0
25400,38,0
25500,38,0
25600,38,0
25700,36,0
25800,36,0
25900,36,0
26000,36,0
26100,34,0
26200,34,0
26300,34,0
26400,34,0
26500,32,0
26600,32,0
26700,32,0
26800,34,0
26900,34,0
27000,34,0
27100,34,0
27200,32,0
27300,30,0
27400,30,0
27500,30,0
27600,32,0
27700,34,0
27800,34,0
27900,34,0
28000,34,0
28100,32,0
28200,32,0
28300,30,0
28400,30,0
28500,30,0
28600,30,0
28700,30,0
28800,30,0
28900,30,0
29000,30,0
29100,30,0
29200,30,0
29300,30,0
29400,30,0
29500,30,0
29600,32,0
29700,32,0
29800,34,0
29900,32,0
30000,32,0
30100,32,0
30200,32,0
30300,34,0
30400,34,0
30500,36,0
30600,36,0
30700,36,0
30800,36,0
30900,38,0
31000,38,0
31100,36,0
31200,36,0
31300,38,0
31400,38,0
31500,38,0
31600,40,0
31700,42,0
31800,42,0
31900,42,0
32000,40,0
32100,42,0
32200,42,0
32300,40,0
32400,42,0
32500,42,0
32600,42,0
32700,40,0
32800,40,0
32900,42,0
33000,42,0
33100,42,0
33200,42,0
33300,44,0
33400,44,0
33500,42,0
33600,42,0
33700,40,0
33800,42,0
33900,40,0
34000,40,0
34100,40,0
34200,42,0
34300,42,0
34400,42,0
34500,44,0
34600,44,0
34700,44,0
34800,46,0
34900,46,0
35000,44,0
35100,44,0
35200,44,0
35300,42,0
35400,42,0
35500,42,0
35600,42,0
35700,40,0
35800,38,0
35900,38,0
36000,38,0
36100,40,0
36200,40,0
36300,42,0
36400,44,0
36500,44,0
36600,44,0
36700,46,0
36800,44,0
36900,44,0
37000,42,0
37100,42,0
37200,40,0
37300,42,0
37400,42,0
37500,42,0
37600,44,0
37700,44,0
37800,44,0
37900,46,0
38000,46,0
38100,46,0
38200,44,0
38300,42,0
38400,42,0
38500,42,0
38600,40,0
38700,40,0
38800,40,0
38900,40,0
39000,38,0
39100,40,0
39200,40,0
39300,40,0
39400,42,0
39500,42,0
39600,42,0
39700,42,0
39800,40,0
39900,40,0
40000,40,0
40100,42,0
40200,42,0
40300,42,0
40400,42,0
40500,40,0
40600,42,0
40700,42,0
40800,42,0
40900,42,0
41000,40,0
41100,40,0
41200,42,0
41300,42,0
41400,44,0
41500,44,0
41600,44,0
41700,46,0
41800,46,0
41900,48,0
42000,48,0
42100,48,0
42200,50,0
42300,52,0
42400,50,0
42500,48,0
42600,48,0
42700,48,0
42800,46,0
42900,46,0
43000,48,0
43100,46,0
43200,46,0
43300,46,0
43400,46,0
43500,44,0
43600,42,0
43700,42,0
43800,44,0
43900,44,0
44000,44,0
44100,44,0
44200,46,0
44300,46,0
44400,46,0
44500,46,0
44600,44,0
44700,44,0
44800,44,0
44900,44,0
45000,42,0
45100,42,0
45200,42,0
45300,42,0
45400,40,0
45500,40,0
45600,40,0
45700,40,0
45800,38,0
45900,38,0
46000,38,0
46100,38,0
46200,40,0
46300,40,0
46400,42,0
46500,42,0
46600,44,0
46700,44,0
46800,44,0
46900,42,0
47000,42,0
47100,42,0
47200,40,0
47300,40,0
47400,42,0
47500,42,0
47600,42,0
47700,40,0
47800,40,0
47900,40,0
48000,40,0
48100,42,0
48200,42,0
48300,42,0
48400,40,0
48500,40,0
48600,40,0
48700,40,0
48800,38,0
48900,38,0
49000,38,0
49100,40,0
49200,40,0
49300,40,0
49400,40,0
49500,42,0
49600,42,0
49700,42,0
49800,40,0
49900,38,0
50000,36,0
50100,36,0
50200,36,0
50300,38,0
50400,38,0
50500,40,0
50600,40,0
50700,40,0
50800,40,0
50900,38,0
51000,38,0
51100,38,0
51200,38,0
51300,40,0
51400,40,0
51500,42,0
51600,42,0
51700,44,0
51800,44,0
51900,44,0
52000,42,0
52100,42,0
52200,42,0
52300,42,0
52400,40,0
52500,40,0
52600,40,0
52700,42,0
52800,42,0
52900,42,0
53000,42,0
53100,44,0
53200,46,0
53300,46,0
53400,46,0
53500,48,0
53600,48,0
53700,50,0
53800,50,0
53900,48,0
54000,48,0
54100,50,0
54200,50,0
54300,50,0
54400,52,0
54500,52,0
54600,52,0
54700,50,0
54800,50,0
54900,50,0
55000,48,0
55100,48,0
55200,50,0
55300,50,0
55400,48,0
55500,46,0
55600,48,0
55700,48,0
55800,50,0
55900,48,0
56000,48,0
56100,48,0
56200,46,0
56300,48,0
56400,48,0
56500,48,0
56600,50,0
56700,50,0
56800,50,0
56900,50,0
57000,52,0
57100,52,0
57200,52,0
57300,54,0
57400,54,0
57500,54,0
57600,52,0
57700,52,0
57800,52,0
57900,52,0
58000,54,0
58100,54,0
58200,54,0
58300,54,0
58400,52,0
58500,52,0
58600,52,0
58700,54,0
58800,54,0
58900,56,0
59000,56,0
59100,56,0
59200,56,0
59300,58,0
59400,56,0
59500,56,0
59600,56,0
59700,56,0
59800,58,0
59900,58,0
60000,58,0
60100,58,0
60200,56,0
60300,56,0
60400,56,0
60500,58,0
60600,58,0
60700,60,0
60800,58,0
60900,60,0
61000,58,0
61100,58,0
61200,60,0
61300,60,0
61400,62,0
61500,62,0
61600,62,0
61700,62,0
61800,64,0
61900,64,0
62000,64,0
62100,64,0
62200,62,0
62300,62,0
62400,62,0
62500,62,0
62600,64,0
62700,64,0
62800,64,0
62900,62,0
63000,62,0
63100,62,0
63200,60,0
63300,60,0
63400,62,0
63500,60,0
63600,60,0
63700,60,0
63800,58,0
63900,58,0
64000,56,0
64100,56,0
64200,56,0
64300,56,0
64400,58,0
64500,58,0
64600,60,0
64700,60,0
64800,60,0
64900,62,0
65000,60,0
65100,60,0
65200,60,0
65300,60,0
65400,58,0
65500,58,0
65600,58,0
65700,58,0
65800,56,0
65900,56,0
66000,56,0
66100,54,0
66200,52,0
66300,54,0
66400,54,0
66500,52,0
66600,52,0
66700,50,0
66800,50,0
66900,50,0
67000,52,0
67100,52,0
67200,54,0
67300,54,0
