time,choke,GL
0,50,0
100,50,0
200,52,0
300,52,0
400,54,0
500,52,0
600,52,0
700,52,0
800,52,0
900,54,0
1000,56,0
1100,56,0
1200,54,0
1300,54,0
1400,56,0
1500,56,0
1600,56,0
1700,58,0
1800,56,0
1900,56,0
2000,56,0
2100,54,0
2200,54,0
2300,54,0
2400,54,0
2500,56,0
2600,56,0
2700,58,0
2800,58,0
2900,58,0
3000,60,0
3100,62,0
3200,62,0
3300,62,0
3400,64,0
3500,64,0
3600,62,0
3700,62,0
3800,62,0
3900,62,0
4000,60,0
4100,60,0
4200,60,0
4300,58,0
4400,58,0
4500,58,0
4600,56,0
4700,54,0
4800,54,0
4900,54,0
5000,52,0
5100,52,0
5200,52,0
5300,50,0
5400,50,0
5500,50,0
5600,50,0
5700,52,0
5800,54,0
5900,54,0
6000,54,0
6100,56,0
6200,56,0
6300,56,0
6400,58,0
6500,58,0
6600,58,0
6700,56,0
6800,56,0
6900,56,0
7000,56,0
7100,58,0
7200,58,0
7300,58,0
7400,58,0
7500,56,0
7600,56,0
7700,56,0
7800,58,0
7900,58,0
8000,58,0
8100,58,0
8200,56,0
8300,56,0
8400,54,0
8500,54,0
8600,56,0
8700,56,0
8800,56,0
8900,56,0
9000,54,0
9100,54,0
9200,54,0
9300,52,0
9400,50,0
9500,50,0
9600,52,0
9700,52,0
9800,52,0
9900,52,0
10000,50,0
10100,52,0
10200,52,0
10300,50,0
10400,50,0
10500,50,0
10600,50,0
10700,52,0
10800,52,0
10900,54,0
11000,52,0
11100,52,0
11200,52,0
11300,52,0
11400,54,0
11500,56,0
11600,58,0
11700,58,0
11800,56,0
11900,56,0
12000,56,0
12100,56,0
12200,54,0
12300,54,0
12400,52,0
12500,52,0
12600,52,0
12700,52,0
12800,54,0
12900,54,0
13000,54,0
13100,54,0
13200,52,0
13300,52,0
13400,52,0
13500,54,0
13600,54,0
13700,54,0
13800,54,0
13900,52,0
14000,52,0
14100,52,0
14200,50,0
14300,50,0
14400,50,0
14500,50,0
14600,52,0
14700,50,0
14800,50,0
14900,50,0
15000,48,0
15100,48,0
15200,48,0
15300,50,0
15400,52,0
15500,54,0
15600,54,0
15700,54,0
15800,54,0
15900,56,0
16000,56,0
16100,56,0
16200,56,0
16300,58,0
16400,58,0
16500,58,0
16600,56,0
16700,54,0
16800,54,0
16900,54,0
17000,54,0
17100,56,0
17200,58,0
17300,56,0
17400,56,0
17500,54,0
17600,54,0
17700,54,0
17800,52,0
17900,52,0
18000,54,0
18100,54,0
18200,54,0
18300,54,0
18400,56,0
18500,56,0
18600,58,0
18700,58,0
18800,58,0
18900,58,0
19000,56,0
19100,56,0
19200,56,0
19300,56,0
19400,58,0
19500,58,0
19600,58,0
19700,58,0
19800,56,0
19900,54,0
20000,54,0
20100,54,0
20200,54,0
20300,56,0
20400,56,0
20500,56,0
20600,56,0
20700,54,0
20800,54,0
20900,54,0
21000,52,0
21100,52,0
21200,54,0
21300,54,0
21400,56,0
21500,56,0
21600,56,0
21700,56,0
21800,54,0
21900,52,0
22000,52,0
22100,52,0
22200,52,0
22300,54,0
22400,54,0
22500,54,0
22600,56,0
22700,56,0
22800,54,0
22900,54,0
23000,54,0
23100,52,0
23200,52,0
23300,52,0
23400,54,0
23500,54,0
23600,56,0
23700,56,0
23800,56,0
23900,58,0
24000,58,0
24100,58,0
24200,60,0
24300,60,0
24400,60,0
24500,60,0
24600,58,0
24700,58,0
24800,58,0
24900,58,0
25000,60,0
25100,60,0
25200,60,0
25300,60,0
25400,62,0
25500,62,0
25600,62,0
25700,60,0
25800,60,0
25900,60,0
26000,62,0
26100,60,0
26200,60,0
26300,58,0
26400,60,0
26500,60,0
26600,60,0
26700,62,0
26800,62,0
26900,62,0
27000,60,0
27100,60,0
27200,60,0
27300,60,0
27400,58,0
27500,56,0
27600,56,0
27700,56,0
27800,56,0
27900,54,0
28000,54,0
28100,54,0
28200,52,0
28300,54,0
28400,54,0
28500,54,0
28600,54,0
28700,56,0
28800,56,0
28900,56,0
29000,56,0
29100,54,0
29200,54,0
29300,54,0
29400,56,0
29500,58,0
29600,58,0
29700,58,0
29800,58,0
29900,60,0
30000,58,0
30100,58,0
30200,60,0
30300,60,0
30400,58,0
30500,58,0
30600,56,0
30700,56,0
30800,56,0
30900,56,0
31000,54,0
31100,54,0
31200,54,0
31300,56,0
31400,56,0
31500,56,0
31600,54,0
31700,54,0
31800,54,0
31900,56,0
32000,56,0
32100,54,0
32200,54,0
32300,54,0
32400,56,0
32500,58,0
32600,58,0
32700,58,0
32800,58,0
32900,56,0
33000,56,0
33100,54,0
33200,56,0
33300,56,0
33400,58,0
33500,60,0
33600,60,0
33700,60,0
33800,60,0
33900,62,0
34000,62,0
34100,62,0
34200,62,0
34300,60,0
34400,60,0
34500,60,0
34600,60,0
34700,58,0
34800,60,0
34900,60,0
35000,58,0
35100,58,0
35200,58,0
35300,60,0
35400,60,0
35500,62,0
35600,64,0
35700,64,0
35800,62,0
35900,62,0
36000,62,0
36100,60,0
36200,60,0
36300,60,0
36400,58,0
36500,58,0
36600,58,0
36700,56,0
36800,54,0
36900,54,0
37000,54,0
37100,54,0
37200,52,0
37300,50,0
37400,50,0
37500,50,0
37600,52,0
37700,52,0
37800,54,0
37900,52,0
38000,52,0
38100,52,0
38200,54,0
38300,54,0
38400,52,0
38500,52,0
38600,52,0
38700,52,0
38800,50,0
38900,50,0
39000,50,0
39100,48,0
39200,48,0
39300,46,0
39400,46,0
39500,44,0
39600,44,0
39700,42,0
39800,42,0
39900,42,0
40000,42,0
40100,40,0
40200,40,0
40300,40,0
40400,40,0
40500,38,0
40600,38,0
40700,36,0
40800,36,0
40900,36,0
41000,34,0
41100,36,0
41200,36,0
41300,36,0
41400,36,0
41500,38,0
41600,38,0
41700,38,0
41800,38,0
41900,36,0
42000,36,0
42100,34,0
42200,34,0
42300,34,0
42400,36,0
42500,36,0
42600,36,0
42700,36,0
42800,38,0
42900,40,0
43000,38,0
43100,38,0
43200,38,0
43300,38,0
43400,36,0
43500,36,0
43600,36,0
43700,38,0
43800,38,0
43900,38,0
44000,36,0
44100,36,0
44200,36,0
44300,36,0
44400,38,0
44500,38,0
44600,40,0
44700,40,0
44800,40,0
44900,38,0
45000,38,0
45100,36,0
45200,36,0
45300,36,0
45400,36,0
45500,38,0
45600,38,0
45700,38,0
45800,38,0
45900,40,0
46000,42,0
46100,42,0
46200,42,0
46300,40,0
46400,40,0
46500,40,0
46600,40,0
46700,42,0
46800,42,0
46900,42,0
47000,42,0
47100,44,0
47200,42,0
47300,42,0
47400,40,0
47500,40,0
47600,40,0
47700,38,0
47800,38,0
47900,40,0
48000,40,0
48100,40,0
48200,38,0
48300,38,0
48400,38,0
48500,40,0
48600,40,0
48700,40,0
48800,40,0
48900,38,0
49000,38,0
49100,38,0
49200,36,0
49300,38,0
49400,38,0
49500,38,0
49600,40,0
49700,38,0
49800,38,0
49900,38,0
50000,36,0
50100,38,0
50200,38,0
50300,36,0
50400,38,0
50500,40,0
50600,40,0
50700,40,0
50800,40,0
50900,42,0
51000,40,0
51100,40,0
51200,40,0
51300,40,0
51400,42,0
51500,42,0
51600,42,0
51700,42,0
51800,44,0
51900,44,0
52000,44,0
52100,44,0
52200,42,0
52300,42,0
52400,42,0
52500,42,0
52600,40,0
52700,38,0
52800,38,0
52900,36,0
53000,36,0
53100,34,0
53200,34,0
53300,34,0
53400,34,0
53500,32,0
53600,32,0
53700,32,0
53800,34,0
53900,34,0
54000,34,0
54100,36,0
54200,34,0
54300,32,0
54400,32,0
54500,32,0
54600,34,0
54700,34,0
54800,34,0
54900,36,0
55000,36,0
55100,36,0
55200,38,0
55300,38,0
55400,38,0
55500,38,0
55600,36,0
55700,36,0
55800,36,0
55900,34,0
56000,34,0
56100,34,0
56200,32,0
56300,32,0
56400,32,0
56500,32,0
56600,30,0
56700,32,0
56800,32,0
56900,32,0
57000,34,0
57100,34,0
57200,36,0
57300,36,0
57400,38,0
57500,36,0
57600,36,0
57700,36,0
57800,36,0
57900,38,0
58000,38,0
58100,38,0
58200,40,0
58300,40,0
58400,40,0
58500,38,0
58600,38,0
58700,38,0
58800,36,0
58900,38,0
59000,38,0
59100,38,0
59200,38,0
59300,40,0
59400,40,0
59500,40,0
59600,40,0
59700,42,0
59800,40,0
59900,40,0
60000,40,0
60100,40,0
60200,38,0
60300,38,0
60400,40,0
60500,40,0
60600,40,0
60700,40,0
60800,42,0
60900,42,0
61000,44,0
61100,44,0
61200,44,0
61300,44,0
61400,42,0
61500,40,0
61600,38,0
61700,40,0
61800,40,0
61900,40,0
62000,40,0
62100,42,0
62200,42,0
62300,42,0
62400,40,0
62500,40,0
62600,40,0
62700,42,0
62800,42,0
62900,42,0
63000,42,0
63100,40,0
63200,40,0
63300,40,0
63400,42,0
63500,42,0
63600,42,0
63700,44,0
63800,44,0
63900,44,0
64000,44,0
64100,42,0
64200,42,0
64300,40,0
64400,40,0
64500,40,0
64600,40,0
64700,38,0
64800,38,0
64900,40,0
65000,40,0
65100,40,0
65200,38,0
65300,38,0
65400,40,0
65500,40,0
65600,40,0
65700,38,0
65800,38,0
65900,36,0
66000,36,0
66100,36,0
66200,38,0
66300,38,0
66400,38,0
66500,38,0
66600,36,0
66700,36,0
66800,36,0
66900,34,0
67000,34,0
67100,34,0
67200,36,0
67300,36,0
