time,choke,GL
0,50,0
100,50,0
200,50,0
300,50,0
400,52,0
500,52,0
600,52,0
700,50,0
800,48,0
900,48,0
1000,48,0
1100,48,0
1200,50,0
1300,50,0
1400,52,0
1500,50,0
1600,50,0
1700,48,0
1800,48,0
1900,48,0
2000,46,0
2100,46,0
2200,46,0
2300,46,0
2400,48,0
2500,48,0
2600,48,0
2700,50,0
2800,50,0
2900,50,0
3000,52,0
3100,52,0
3200,52,0
3300,52,0
3400,50,0
3500,50,0
3600,50,0
3700,50,0
3800,52,0
3900,52,0
4000,52,0
4100,52,0
4200,50,0
4300,50,0
4400,52,0
4500,52,0
4600,52,0
4700,52,0
4800,54,0
4900,54,0
5000,54,0
5100,52,0
5200,52,0
5300,52,0
5400,52,0
5500,54,0
5600,54,0
5700,56,0
5800,54,0
5900,54,0
6000,54,0
6100,54,0
6200,56,0
6300,56,0
6400,56,0
6500,54,0
6600,54,0
6700,54,0
6800,54,0
6900,56,0
7000,56,0
7100,56,0
7200,56,0
7300,58,0
7400,58,0
7500,56,0
7600,56,0
7700,56,0
7800,58,0
7900,58,0
8000,56,0
8100,54,0
8200,52,0
8300,52,0
8400,54,0
8500,54,0
8600,52,0
8700,52,0
8800,52,0
8900,52,0
9000,54,0
9100,52,0
9200,54,0
9300,54,0
9400,54,0
9500,56,0
9600,56,0
9700,58,0
9800,58,0
9900,58,0
10000,58,0
10100,56,0
10200,56,0
10300,56,0
10400,54,0
10500,54,0
10600,52,0
10700,50,0
10800,50,0
10900,48,0
11000,48,0
11100,48,0
11200,48,0
11300,46,0
11400,44,0
11500,42,0
11600,42,0
11700,42,0
11800,42,0
11900,44,0
12000,44,0
12100,44,0
12200,46,0
12300,48,0
12400,46,0
12500,44,0
12600,44,0
12700,46,0
12800,46,0
12900,46,0
13000,44,0
13100,44,0
13200,44,0
13300,46,0
13400,48,0
13500,48,0
13600,48,0
13700,48,0
13800,50,0
13900,50,0
14000,52,0
14100,52,0
14200,52,0
14300,50,0
14400,50,0
14500,50,0
14600,48,0
14700,48,0
14800,48,0
14900,50,0
15000,50,0
15100,50,0
15200,50,0
15300,52,0
15400,52,0
15500,52,0
15600,54,0
15700,56,0
15800,54,0
15900,54,0
16000,54,0
16100,52,0
16200,52,0
16300,54,0
16400,54,0
16500,54,0
16600,56,0
16700,56,0
16800,54,0
16900,54,0
17000,54,0
17100,54,0
17200,52,0
17300,52,0
17400,52,0
17500,52,0
17600,50,0
17700,50,0
17800,48,0
17900,48,0
18000,48,0
18100,46,0
18200,46,0
18300,48,0
18400,50,0
18500,50,0
18600,50,0
18700,48,0
18800,48,0
18900,48,0
19000,48,0
19100,50,0
19200,50,0
19300,50,0
19400,50,0
19500,48,0
19600,48,0
19700,48,0
19800,48,0
19900,50,0
20000,50,0
20100,52,0
20200,52,0
20300,52,0
20400,50,0
20500,48,0
20600,48,0
20700,48,0
20800,48,0
20900,50,0
21000,50,0
21100,50,0
21200,52,0
21300,54,0
21400,54,0
21500,52,0
21600,54,0
21700,56,0
21800,56,0
21900,58,0
22000,58,0
22100,58,0
22200,60,0
22300,60,0
22400,60,0
22500,60,0
22600,58,0
22700,58,0
22800,58,0
22900,60,0
23000,60,0
23100,60,0
23200,58,0
23300,60,0
23400,60,0
23500,60,0
23600,60,0
23700,62,0
23800,62,0
23900,62,0
24000,64,0
24100,64,0
24200,62,0
24300,60,0
24400,62,0
24500,62,0
24600,60,0
24700,60,0
24800,60,0
24900,60,0
25000,58,0
25100,58,0
25200,58,0
25300,58,0
25400,60,0
25500,60,0
25600,60,0
25700,60,0
25800,62,0
25900,62,0
26000,62,0
26100,60,0
26200,60,0
26300,60,0
26400,62,0
26500,64,0
26600,64,0
26700,66,0
26800,66,0
26900,66,0
27000,68,0
27100,66,0
27200,66,0
27300,66,0
27400,66,0
27500,68,0
27600,68,0
27700,68,0
27800,68,0
27900,66,0
28000,64,0
28100,64,0
28200,64,0
28300,64,0
28400,66,0
28500,66,0
28600,66,0
28700,66,0
28800,64,0
28900,64,0
29000,62,0
29100,62,0
29200,64,0
29300,64,0
29400,64,0
29500,66,0
29600,64,0
29700,64,0
29800,64,0
29900,62,0
30000,62,0
30100,64,0
30200,64,0
30300,64,0
30400,66,0
30500,66,0
30600,66,0
30700,68,0
30800,70,0
30900,70,0
31000,70,0
31100,70,0
31200,70,0
31300,70,0
31400,70,0
31500,70,0
31600,68,0
31700,68,0
31800,68,0
31900,68,0
32000,66,0
32100,66,0
32200,68,0
32300,66,0
32400,66,0
32500,66,0
32600,66,0
32700,68,0
32800,68,0
32900,68,0
33000,68,0
33100,70,0
33200,70,0
33300,70,0
33400,70,0
33500,70,0
33600,70,0
33700,70,0
33800,68,0
33900,66,0
34000,66,0
34100,66,0
34200,68,0
34300,68,0
34400,66,0
34500,66,0
34600,66,0
34700,66,0
34800,64,0
34900,64,0
35000,62,0
35100,62,0
35200,62,0
35300,64,0
35400,64,0
35500,66,0
35600,68,0
35700,66,0
35800,64,0
35900,66,0
36000,66,0
36100,64,0
36200,64,0
36300,66,0
36400,66,0
36500,66,0
36600,64,0
36700,64,0
36800,64,0
36900,62,0
37000,62,0
37100,64,0
37200,64,0
37300,64,0
37400,64,0
37500,62,0
37600,62,0
37700,64,0
37800,66,0
37900,66,0
38000,64,0
38100,64,0
38200,64,0
38300,64,0
38400,66,0
38500,66,0
38600,64,0
38700,64,0
38800,64,0
38900,64,0
39000,62,0
39100,64,0
39200,64,0
39300,64,0
39400,62,0
39500,62,0
39600,60,0
39700,60,0
39800,60,0
39900,60,0
40000,62,0
40100,62,0
40200,64,0
40300,64,0
40400,64,0
40500,64,0
40600,66,0
40700,66,0
40800,66,0
40900,66,0
41000,64,0
41100,64,0
41200,62,0
41300,60,0
41400,60,0
41500,58,0
41600,58,0
41700,56,0
41800,54,0
41900,54,0
42000,54,0
42100,54,0
42200,52,0
42300,52,0
42400,54,0
42500,54,0
42600,54,0
42700,54,0
42800,52,0
42900,52,0
43000,52,0
43100,50,0
43200,52,0
43300,52,0
43400,54,0
43500,54,0
43600,54,0
43700,56,0
43800,56,0
43900,58,0
44000,58,0
44100,58,0
44200,60,0
44300,60,0
44400,60,0
44500,60,0
44600,62,0
44700,62,0
44800,62,0
44900,62,0
45000,60,0
45100,60,0
45200,60,0
45300,60,0
45400,58,0
45500,60,0
45600,60,0
45700,60,0
45800,60,0
45900,58,0
46000,58,0
46100,58,0
46200,58,0
46300,56,0
46400,56,0
46500,56,0
46600,56,0
46700,54,0
46800,54,0
46900,56,0
47000,56,0
47100,56,0
47200,56,0
47300,54,0
47400,54,0
47500,52,0
47600,52,0
47700,52,0
47800,50,0
47900,50,0
48000,50,0
48100,50,0
48200,48,0
48300,50,0
48400,50,0
48500,52,0
48600,52,0
48700,52,0
48800,54,0
48900,52,0
49000,52,0
49100,52,0
49200,52,0
49300,50,0
49400,50,0
49500,52,0
49600,52,0
49700,52,0
49800,54,0
49900,52,0
50000,50,0
50100,50,0
50200,50,0
50300,52,0
50400,52,0
50500,50,0
50600,50,0
50700,50,0
50800,50,0
50900,52,0
51000,50,0
51100,50,0
51200,52,0
51300,52,0
51400,52,0
51500,54,0
51600,54,0
51700,52,0
51800,54,0
51900,54,0
52000,52,0
52100,52,0
52200,54,0
52300,52,0
52400,50,0
52500,50,0
52600,48,0
52700,48,0
52800,50,0
52900,48,0
53000,48,0
53100,50,0
53200,50,0
53300,50,0
53400,50,0
53500,48,0
53600,48,0
53700,48,0
53800,48,0
53900,50,0
54000,50,0
54100,50,0
54200,52,0
54300,52,0
54400,54,0
54500,52,0
54600,54,0
54700,54,0
54800,56,0
54900,54,0
55000,54,0
55100,52,0
55200,50,0
55300,50,0
55400,50,0
55500,48,0
55600,48,0
55700,46,0
55800,46,0
55900,46,0
56000,48,0
56100,48,0
56200,48,0
56300,46,0
56400,46,0
56500,46,0
56600,46,0
56700,48,0
56800,48,0
56900,48,0
57000,48,0
57100,50,0
57200,50,0
57300,50,0
57400,48,0
57500,46,0
57600,46,0
57700,44,0
57800,46,0
57900,46,0
58000,48,0
58100,48,0
58200,48,0
58300,48,0
58400,50,0
58500,50,0
58600,50,0
58700,50,0
58800,48,0
58900,48,0
59000,48,0
59100,48,0
59200,50,0
59300,50,0
59400,48,0
59500,50,0
59600,50,0
59700,50,0
59800,52,0
59900,52,0
60000,52,0
60100,52,0
60200,50,0
60300,50,0
60400,52,0
60500,52,0
60600,50,0
60700,50,0
60800,50,0
60900,52,0
61000,52,0
61100,54,0
61200,54,0
61300,54,0
61400,52,0
61500,52,0
61600,54,0
61700,54,0
61800,56,0
61900,54,0
62000,54,0
62100,54,0
62200,54,0
62300,56,0
62400,56,0
62500,56,0
62600,58,0
62700,58,0
62800,58,0
62900,58,0
63000,56,0
63100,56,0
63200,56,0
63300,56,0
63400,54,0
63500,54,0
63600,54,0
63700,54,0
63800,56,0
63900,54,0
64000,54,0
64100,52,0
64200,52,0
64300,50,0
64400,52,0
64500,54,0
64600,52,0
64700,52,0
64800,52,0
64900,50,0
65000,50,0
65100,50,0
65200,52,0
65300,52,0
65400,52,0
65500,52,0
65600,50,0
65700,50,0
65800,50,0
65900,50,0
66000,52,0
66100,52,0
66200,54,0
66300,54,0
66400,52,0
66500,54,0
66600,54,0
66700,54,0
66800,54,0
66900,56,0
67000,56,0
67100,56,0
67200,54,0
67300,54,0
