time,choke,GL
0,30,0
10,30,0
20,30,0
30,30,0
40,30,0
50,30,0
60,30,0
70,30,0
80,30,0
90,30,0
100,30,0
110,30,0
120,30,0
130,30,0
140,30,0
150,30,0
160,30,0
170,30,0
180,30,0
190,30,0
200,30,0
210,30,0
220,30,0
230,30,0
240,30,0
250,30,0
260,30,0
270,30,0
280,30,0
290,30,0
300,30,0
310,30,0
320,30,0
330,30,0
340,30,0
350,30,0
360,30,0
370,30,0
380,30,0
390,30,0
400,30,0
410,30,0
420,30,0
430,30,0
440,30,0
450,30,0
460,30,0
470,30,0
480,30,0
490,30,0
500,30,0
510,30,0
520,30,0
530,30,0
540,30,0
550,30,0
560,30,0
570,30,0
580,30,0
590,30,0
600,30,0
610,30,0
620,30,0
630,30,0
640,30,0
650,30,0
660,30,0
670,30,0
680,30,0
690,30,0
700,30,0
710,30,0
720,30,0
730,30,0
740,32,0
750,32,0
760,32,0
770,32,0
780,32,0
790,32,0
800,32,0
810,32,0
820,32,0
830,32,0
840,32,0
850,32,0
860,32,0
870,32,0
880,32,0
890,32,0
900,32,0
910,32,0
920,32,0
930,32,0
940,32,0
950,32,0
960,32,0
970,32,0
980,32,0
990,32,0
1000,32,0
1010,32,0
1020,32,0
1030,32,0
1040,32,0
1050,32,0
1060,32,0
1070,32,0
1080,32,0
1090,32,0
1100,32,0
1110,32,0
1120,32,0
1130,32,0
1140,32,0
1150,32,0
1160,32,0
1170,32,0
1180,32,0
1190,32,0
1200,32,0
1210,32,0
1220,32,0
1230,32,0
1240,32,0
1250,32,0
1260,32,0
1270,32,0
1280,32,0
1290,32,0
1300,32,0
1310,32,0
1320,32,0
1330,32,0
1340,32,0
1350,32,0
1360,32,0
1370,32,0
1380,32,0
1390,32,0
1400,32,0
1410,32,0
1420,32,0
1430,32,0
1440,32,0
1450,32,0
1460,32,0
1470,32,0
1480,30,0
1490,30,0
1500,30,0
1510,30,0
1520,30,0
1530,30,0
1540,30,0
1550,30,0
1560,30,0
1570,30,0
1580,30,0
1590,30,0
1600,30,0
1610,30,0
1620,30,0
1630,30,0
1640,30,0
1650,30,0
1660,30,0
1670,30,0
1680,30,0
1690,30,0
1700,30,0
1710,30,0
1720,30,0
1730,30,0
1740,30,0
1750,30,0
1760,30,0
1770,30,0
1780,30,0
1790,30,0
1800,30,0
1810,30,0
1820,30,0
1830,30,0
1840,30,0
1850,30,0
1860,30,0
1870,30,0
1880,30,0
1890,30,0
1900,30,0
1910,30,0
1920,30,0
1930,30,0
1940,30,0
1950,30,0
1960,30,0
1970,30,0
1980,30,0
1990,30,0
2000,30,0
2010,30,0
2020,30,0
2030,30,0
2040,30,0
2050,30,0
2060,30,0
2070,30,0
2080,30,0
2090,30,0
2100,30,0
2110,30,0
2120,30,0
2130,30,0
2140,30,0
2150,30,0
2160,30,0
2170,30,0
2180,30,0
2190,30,0
2200,30,0
2210,30,0
2220,32,0
2230,32,0
2240,32,0
2250,32,0
2260,32,0
2270,32,0
2280,32,0
2290,32,0
2300,32,0
2310,32,0
2320,32,0
2330,32,0
2340,32,0
2350,32,0
2360,32,0
2370,32,0
2380,32,0
2390,32,0
2400,32,0
2410,32,0
2420,32,0
2430,32,0
2440,32,0
2450,32,0
2460,32,0
2470,32,0
2480,32,0
2490,32,0
2500,32,0
2510,32,0
2520,32,0
2530,32,0
2540,32,0
2550,32,0
2560,32,0
2570,32,0
2580,32,0
2590,32,0
2600,32,0
2610,32,0
2620,32,0
2630,32,0
2640,32,0
2650,32,0
2660,32,0
2670,32,0
2680,32,0
2690,32,0
2700,32,0
2710,32,0
2720,32,0
2730,32,0
2740,32,0
2750,32,0
2760,32,0
2770,32,0
2780,32,0
2790,32,0
2800,32,0
2810,32,0
2820,32,0
2830,32,0
2840,32,0
2850,32,0
2860,32,0
2870,32,0
2880,32,0
2890,32,0
2900,32,0
2910,32,0
2920,32,0
2930,32,0
2940,32,0
2950,32,0
2960,34,0
2970,34,0
2980,34,0
2990,34,0
3000,34,0
3010,34,0
3020,34,0
3030,34,0
3040,34,0
3050,34,0
3060,34,0
3070,34,0
3080,34,0
3090,34,0
3100,34,0
3110,34,0
