time,choke,GL
0,20,0
10,20,0
20,20,0
30,20,0
40,20,0
50,20,0
60,20,0
70,20,0
80,20,0
90,20,0
100,20,0
110,20,0
120,20,0
130,20,0
140,20,0
150,20,0
160,20,0
170,20,0
180,20,0
190,20,0
200,20,0
210,20,0
220,20,0
230,20,0
240,20,0
250,20,0
260,20,0
270,20,0
280,20,0
290,20,0
300,20,0
310,20,0
320,20,0
330,20,0
340,20,0
350,20,0
360,20,0
370,20,0
380,20,0
390,20,0
400,20,0
410,20,0
420,20,0
430,20,0
440,20,0
450,20,0
460,20,0
470,20,0
480,20,0
490,20,0
500,20,0
510,20,0
520,20,0
530,20,0
540,20,0
550,20,0
560,20,0
570,20,0
580,20,0
590,20,0
600,20,0
610,20,0
620,20,0
630,20,0
640,20,0
650,20,0
660,20,0
670,20,0
680,20,0
690,20,0
700,20,0
710,20,0
720,20,0
730,20,0
740,22,0
750,22,0
760,22,0
770,22,0
780,22,0
790,22,0
800,22,0
810,22,0
820,22,0
830,22,0
840,22,0
850,22,0
860,22,0
870,22,0
880,22,0
890,22,0
900,22,0
910,22,0
920,22,0
930,22,0
940,22,0
950,22,0
960,22,0
970,22,0
980,22,0
990,22,0
1000,22,0
1010,22,0
1020,22,0
1030,22,0
1040,22,0
1050,22,0
1060,22,0
1070,22,0
1080,22,0
1090,22,0
1100,22,0
1110,22,0
1120,22,0
1130,22,0
1140,22,0
1150,22,0
1160,22,0
1170,22,0
1180,22,0
1190,22,0
1200,22,0
1210,22,0
1220,22,0
1230,22,0
1240,22,0
1250,22,0
1260,22,0
1270,22,0
1280,22,0
1290,22,0
1300,22,0
1310,22,0
1320,22,0
1330,22,0
1340,22,0
1350,22,0
1360,22,0
1370,22,0
1380,22,0
1390,22,0
1400,22,0
1410,22,0
1420,22,0
1430,22,0
1440,22,0
1450,22,0
1460,22,0
1470,22,0
1480,24,0
1490,24,0
1500,24,0
1510,24,0
1520,24,0
1530,24,0
1540,24,0
1550,24,0
1560,24,0
1570,24,0
1580,24,0
1590,24,0
1600,24,0
