time,choke,GL
0,20,0
300,22,0
600,24,0
900,26,0
1200,28,0
1500,30,0
1800,32,0
2100,34,0
2400,36,0
2700,38,0
3000,40,0
3300,42,0
3600,44,0
3900,46,0
4200,48,0
4500,50,0
4800,52,0
5100,54,0
5400,56,0
5700,58,0
6000,60,0
6300,62,0
6600,64,0
6900,66,0
7200,68,0
7500,70,0
7800,72,0
8100,74,0
8400,76,0
8700,78,0
9000,80,0
9300,82,0
9600,84,0
9900,86,0
10200,88,0
10500,90,0
10800,92,0
11100,94,0
11400,96,0
11700,98,0
12000,100,0
12000,100,0
12300,100,200
12600,100,400
12900,100,600
13200,100,800
13500,100,1000
13800,100,1200
14100,100,1400
14400,100,1600
14700,100,1800
15000,100,2000
15300,100,2200
15600,100,2400
15900,100,2600
16200,100,2800
16500,100,3000
16800,100,3200
17100,100,3400
17400,100,3600
17700,100,3800
18000,100,4000
18300,100,4200
18600,100,4400
18900,100,4600
19200,100,4800
19500,100,5000
19800,100,5200
20100,100,5400
20400,100,5600
20700,100,5800
21000,100,6000
21300,100,6200
21600,100,6400
21900,100,6600
22200,100,6800
22500,100,7000
22800,100,7200
23100,100,7400
23400,100,7600
23700,100,7800
24000,100,8000
24300,100,8200
24600,100,8400
24900,100,8600
25200,100,8800
25500,100,9000
25800,100,9200
26100,100,9400
26400,100,9600
26700,100,9800
27000,100,10000
